order_details_id,order_id,order_date,order_time,item_id,menu_item_id,item_name,category,price
380,158,03-01-2023,15:54:30,127,127,Meat Lasagna,Italian,17.95
381,158,03-01-2023,15:54:30,106,106,French Fries,American,7
382,159,03-01-2023,15:59:22,125,125,Spaghetti & Meatballs,Italian,17.95
383,159,03-01-2023,15:59:22,106,106,French Fries,American,7
384,160,03-01-2023,16:35:33,108,108,Tofu Pad Thai,Asian,14.5
385,161,03-01-2023,16:43:46,109,109,Korean Beef Bowl,Asian,17.95
386,161,03-01-2023,16:43:46,122,122,Chips & Salsa,Mexican,7
387,161,03-01-2023,16:43:46,NULL,NULL,NULL,NULL,NULL
388,162,03-01-2023,16:51:22,107,107,Orange Chicken,Asian,16.5
389,163,03-01-2023,16:54:54,109,109,Korean Beef Bowl,Asian,17.95
390,163,03-01-2023,16:54:54,113,113,Edamame,Asian,5
391,163,03-01-2023,16:54:54,114,114,Potstickers,Asian,9
392,164,03-01-2023,16:56:33,102,102,Cheeseburger,American,13.95
393,164,03-01-2023,16:56:33,113,113,Edamame,Asian,5
394,165,03-01-2023,16:57:37,119,119,Chicken Torta,Mexican,11.95
395,166,03-01-2023,16:58:51,119,119,Chicken Torta,Mexican,11.95
396,167,03-01-2023,17:00:49,101,101,Hamburger,American,12.95
397,167,03-01-2023,17:00:49,117,117,Chicken Burrito,Mexican,12.95
398,167,03-01-2023,17:00:49,113,113,Edamame,Asian,5
399,168,03-01-2023,17:02:27,107,107,Orange Chicken,Asian,16.5
400,168,03-01-2023,17:02:27,132,132,Eggplant Parmesan,Italian,16.95
401,169,03-01-2023,17:15:48,125,125,Spaghetti & Meatballs,Italian,17.95
402,169,03-01-2023,17:15:48,110,110,Pork Ramen,Asian,17.95
403,169,03-01-2023,17:15:48,120,120,Steak Torta,Mexican,13.95
404,170,03-01-2023,17:21:31,109,109,Korean Beef Bowl,Asian,17.95
405,171,03-01-2023,17:23:03,111,111,California Roll,Asian,11.95
406,172,03-01-2023,17:29:24,111,111,California Roll,Asian,11.95
407,172,03-01-2023,17:29:24,123,123,Chips & Guacamole,Mexican,9
408,172,03-01-2023,17:29:24,106,106,French Fries,American,7
409,173,03-01-2023,17:35:30,102,102,Cheeseburger,American,13.95
410,173,03-01-2023,17:35:30,108,108,Tofu Pad Thai,Asian,14.5
411,173,03-01-2023,17:35:30,132,132,Eggplant Parmesan,Italian,16.95
412,174,03-01-2023,17:37:49,107,107,Orange Chicken,Asian,16.5
413,174,03-01-2023,17:37:49,102,102,Cheeseburger,American,13.95
414,174,03-01-2023,17:37:49,102,102,Cheeseburger,American,13.95
415,174,03-01-2023,17:37:49,110,110,Pork Ramen,Asian,17.95
416,175,03-01-2023,17:50:51,117,117,Chicken Burrito,Mexican,12.95
417,176,03-01-2023,17:51:57,102,102,Cheeseburger,American,13.95
418,176,03-01-2023,17:51:57,118,118,Steak Burrito,Mexican,14.95
419,177,03-01-2023,17:54:36,111,111,California Roll,Asian,11.95
420,177,03-01-2023,17:54:36,106,106,French Fries,American,7
421,178,03-01-2023,18:15:03,118,118,Steak Burrito,Mexican,14.95
422,179,03-01-2023,18:20:14,109,109,Korean Beef Bowl,Asian,17.95
423,179,03-01-2023,18:20:14,120,120,Steak Torta,Mexican,13.95
424,179,03-01-2023,18:20:14,132,132,Eggplant Parmesan,Italian,16.95
425,180,03-01-2023,18:33:34,108,108,Tofu Pad Thai,Asian,14.5
426,180,03-01-2023,18:33:34,119,119,Chicken Torta,Mexican,11.95
427,181,03-01-2023,18:49:32,129,129,Mushroom Ravioli,Italian,15.5
428,182,03-01-2023,18:50:10,115,115,Chicken Tacos,Mexican,11.95
429,182,03-01-2023,18:50:10,118,118,Steak Burrito,Mexican,14.95
430,183,03-01-2023,18:54:55,111,111,California Roll,Asian,11.95
431,183,03-01-2023,18:54:55,130,130,Shrimp Scampi,Italian,19.95
432,183,03-01-2023,18:54:55,130,130,Shrimp Scampi,Italian,19.95
433,184,03-01-2023,18:59:05,109,109,Korean Beef Bowl,Asian,17.95
434,185,03-01-2023,19:08:33,120,120,Steak Torta,Mexican,13.95
435,185,03-01-2023,19:08:33,130,130,Shrimp Scampi,Italian,19.95
436,186,03-01-2023,19:36:00,129,129,Mushroom Ravioli,Italian,15.5
437,186,03-01-2023,19:36:00,105,105,Mac & Cheese,American,7
438,186,03-01-2023,19:36:00,130,130,Shrimp Scampi,Italian,19.95
439,186,03-01-2023,19:36:00,106,106,French Fries,American,7
440,187,03-01-2023,19:37:12,124,124,Spaghetti,Italian,14.5
441,187,03-01-2023,19:37:12,130,130,Shrimp Scampi,Italian,19.95
442,188,03-01-2023,20:08:39,124,124,Spaghetti,Italian,14.5
443,188,03-01-2023,20:08:39,113,113,Edamame,Asian,5
444,188,03-01-2023,20:08:39,118,118,Steak Burrito,Mexican,14.95
445,189,03-01-2023,20:12:14,107,107,Orange Chicken,Asian,16.5
446,189,03-01-2023,20:12:14,106,106,French Fries,American,7
447,190,03-01-2023,20:14:23,101,101,Hamburger,American,12.95
448,190,03-01-2023,20:14:23,125,125,Spaghetti & Meatballs,Italian,17.95
449,190,03-01-2023,20:14:23,112,112,Salmon Roll,Asian,14.95
450,190,03-01-2023,20:14:23,119,119,Chicken Torta,Mexican,11.95
451,191,03-01-2023,20:24:50,102,102,Cheeseburger,American,13.95
452,191,03-01-2023,20:24:50,103,103,Hot Dog,American,9
453,192,03-01-2023,20:30:08,120,120,Steak Torta,Mexican,13.95
454,192,03-01-2023,20:30:08,105,105,Mac & Cheese,American,7
455,193,03-01-2023,20:55:47,107,107,Orange Chicken,Asian,16.5
456,193,03-01-2023,20:55:47,102,102,Cheeseburger,American,13.95
457,193,03-01-2023,20:55:47,103,103,Hot Dog,American,9
458,194,03-01-2023,21:21:24,101,101,Hamburger,American,12.95
459,195,03-01-2023,21:25:20,101,101,Hamburger,American,12.95
460,196,03-01-2023,21:40:14,120,120,Steak Torta,Mexican,13.95
461,196,03-01-2023,21:40:14,122,122,Chips & Salsa,Mexican,7
462,196,03-01-2023,21:40:14,132,132,Eggplant Parmesan,Italian,16.95
463,197,03-01-2023,21:47:48,125,125,Spaghetti & Meatballs,Italian,17.95
464,197,03-01-2023,21:47:48,110,110,Pork Ramen,Asian,17.95
465,197,03-01-2023,21:47:48,127,127,Meat Lasagna,Italian,17.95
466,197,03-01-2023,21:47:48,121,121,Cheese Quesadillas,Mexican,10.5
467,198,03-01-2023,21:55:42,107,107,Orange Chicken,Asian,16.5
468,198,03-01-2023,21:55:42,103,103,Hot Dog,American,9
469,199,03-01-2023,22:10:38,103,103,Hot Dog,American,9
470,200,03-01-2023,22:24:05,NULL,NULL,NULL,NULL,NULL
471,201,03-01-2023,22:29:59,116,116,Steak Tacos,Mexican,13.95
472,201,03-01-2023,22:29:59,104,104,Veggie Burger,American,10.5
473,201,03-01-2023,22:29:59,117,117,Chicken Burrito,Mexican,12.95
474,201,03-01-2023,22:29:59,NULL,NULL,NULL,NULL,NULL
475,202,03-01-2023,22:50:29,102,102,Cheeseburger,American,13.95
476,203,04-01-2023,11:30:48,102,102,Cheeseburger,American,13.95
477,203,04-01-2023,11:30:48,127,127,Meat Lasagna,Italian,17.95
478,203,04-01-2023,11:30:48,112,112,Salmon Roll,Asian,14.95
479,203,04-01-2023,11:30:48,114,114,Potstickers,Asian,9
480,204,04-01-2023,11:36:25,122,122,Chips & Salsa,Mexican,7
481,205,04-01-2023,11:43:54,102,102,Cheeseburger,American,13.95
482,205,04-01-2023,11:43:54,103,103,Hot Dog,American,9
483,205,04-01-2023,11:43:54,119,119,Chicken Torta,Mexican,11.95
484,206,04-01-2023,11:45:10,111,111,California Roll,Asian,11.95
485,206,04-01-2023,11:45:10,113,113,Edamame,Asian,5
486,206,04-01-2023,11:45:10,122,122,Chips & Salsa,Mexican,7
487,207,04-01-2023,12:03:58,122,122,Chips & Salsa,Mexican,7
488,208,04-01-2023,12:12:05,101,101,Hamburger,American,12.95
489,208,04-01-2023,12:12:05,101,101,Hamburger,American,12.95
490,208,04-01-2023,12:12:05,103,103,Hot Dog,American,9
491,208,04-01-2023,12:12:05,113,113,Edamame,Asian,5
492,208,04-01-2023,12:12:05,114,114,Potstickers,Asian,9
493,209,04-01-2023,12:29:17,102,102,Cheeseburger,American,13.95
494,210,04-01-2023,12:34:13,131,131,Chicken Parmesan,Italian,17.95
495,211,04-01-2023,12:54:20,113,113,Edamame,Asian,5
496,212,04-01-2023,13:16:03,110,110,Pork Ramen,Asian,17.95
497,213,04-01-2023,13:20:39,125,125,Spaghetti & Meatballs,Italian,17.95
498,214,04-01-2023,13:39:16,110,110,Pork Ramen,Asian,17.95
499,214,04-01-2023,13:39:16,117,117,Chicken Burrito,Mexican,12.95
500,214,04-01-2023,13:39:16,129,129,Mushroom Ravioli,Italian,15.5
501,214,04-01-2023,13:39:16,130,130,Shrimp Scampi,Italian,19.95
502,215,04-01-2023,13:44:49,126,126,Fettuccine Alfredo,Italian,14.5
503,216,04-01-2023,14:31:56,101,101,Hamburger,American,12.95
504,216,04-01-2023,14:31:56,124,124,Spaghetti,Italian,14.5
505,216,04-01-2023,14:31:56,109,109,Korean Beef Bowl,Asian,17.95
506,217,04-01-2023,14:35:03,108,108,Tofu Pad Thai,Asian,14.5
507,217,04-01-2023,14:35:03,131,131,Chicken Parmesan,Italian,17.95
508,218,04-01-2023,14:35:11,122,122,Chips & Salsa,Mexican,7
509,219,04-01-2023,14:42:01,101,101,Hamburger,American,12.95
510,219,04-01-2023,14:42:01,124,124,Spaghetti,Italian,14.5
511,219,04-01-2023,14:42:01,118,118,Steak Burrito,Mexican,14.95
512,219,04-01-2023,14:42:01,131,131,Chicken Parmesan,Italian,17.95
513,220,04-01-2023,15:31:59,109,109,Korean Beef Bowl,Asian,17.95
514,220,04-01-2023,15:31:59,110,110,Pork Ramen,Asian,17.95
515,220,04-01-2023,15:31:59,111,111,California Roll,Asian,11.95
516,220,04-01-2023,15:31:59,122,122,Chips & Salsa,Mexican,7
517,221,04-01-2023,15:33:18,124,124,Spaghetti,Italian,14.5
518,221,04-01-2023,15:33:18,119,119,Chicken Torta,Mexican,11.95
519,221,04-01-2023,15:33:18,114,114,Potstickers,Asian,9
520,222,04-01-2023,15:46:38,125,125,Spaghetti & Meatballs,Italian,17.95
521,222,04-01-2023,15:46:38,120,120,Steak Torta,Mexican,13.95
522,223,04-01-2023,16:08:20,112,112,Salmon Roll,Asian,14.95
523,224,04-01-2023,16:39:58,103,103,Hot Dog,American,9
524,224,04-01-2023,16:39:58,117,117,Chicken Burrito,Mexican,12.95
525,224,04-01-2023,16:39:58,111,111,California Roll,Asian,11.95
526,224,04-01-2023,16:39:58,106,106,French Fries,American,7
527,225,04-01-2023,16:41:48,101,101,Hamburger,American,12.95
528,225,04-01-2023,16:41:48,101,101,Hamburger,American,12.95
529,225,04-01-2023,16:41:48,105,105,Mac & Cheese,American,7
530,226,04-01-2023,16:59:39,108,108,Tofu Pad Thai,Asian,14.5
531,227,04-01-2023,17:24:39,101,101,Hamburger,American,12.95
532,227,04-01-2023,17:24:39,114,114,Potstickers,Asian,9
533,228,04-01-2023,17:31:24,127,127,Meat Lasagna,Italian,17.95
534,229,04-01-2023,17:37:57,127,127,Meat Lasagna,Italian,17.95
535,229,04-01-2023,17:37:57,119,119,Chicken Torta,Mexican,11.95
536,229,04-01-2023,17:37:57,130,130,Shrimp Scampi,Italian,19.95
537,230,04-01-2023,17:58:38,106,106,French Fries,American,7
538,231,04-01-2023,18:04:18,102,102,Cheeseburger,American,13.95
539,231,04-01-2023,18:04:18,111,111,California Roll,Asian,11.95
540,231,04-01-2023,18:04:18,119,119,Chicken Torta,Mexican,11.95
541,232,04-01-2023,18:21:59,101,101,Hamburger,American,12.95
542,232,04-01-2023,18:21:59,123,123,Chips & Guacamole,Mexican,9
543,233,04-01-2023,18:26:51,131,131,Chicken Parmesan,Italian,17.95
544,234,04-01-2023,18:36:09,103,103,Hot Dog,American,9
545,234,04-01-2023,18:36:09,117,117,Chicken Burrito,Mexican,12.95
546,234,04-01-2023,18:36:09,111,111,California Roll,Asian,11.95
547,235,04-01-2023,18:51:30,102,102,Cheeseburger,American,13.95
548,236,04-01-2023,19:21:04,108,108,Tofu Pad Thai,Asian,14.5
549,236,04-01-2023,19:21:04,126,126,Fettuccine Alfredo,Italian,14.5
550,237,04-01-2023,19:27:48,126,126,Fettuccine Alfredo,Italian,14.5
551,238,04-01-2023,19:45:15,130,130,Shrimp Scampi,Italian,19.95
552,239,04-01-2023,19:57:52,117,117,Chicken Burrito,Mexican,12.95
553,239,04-01-2023,19:57:52,106,106,French Fries,American,7
554,240,04-01-2023,20:10:24,125,125,Spaghetti & Meatballs,Italian,17.95
555,241,04-01-2023,20:11:25,120,120,Steak Torta,Mexican,13.95
556,241,04-01-2023,20:11:25,123,123,Chips & Guacamole,Mexican,9
557,242,04-01-2023,20:15:29,116,116,Steak Tacos,Mexican,13.95
558,242,04-01-2023,20:15:29,106,106,French Fries,American,7
559,242,04-01-2023,20:15:29,132,132,Eggplant Parmesan,Italian,16.95
560,243,04-01-2023,20:26:17,108,108,Tofu Pad Thai,Asian,14.5
561,243,04-01-2023,20:26:17,123,123,Chips & Guacamole,Mexican,9
562,244,04-01-2023,20:26:22,117,117,Chicken Burrito,Mexican,12.95
563,244,04-01-2023,20:26:22,122,122,Chips & Salsa,Mexican,7
564,245,04-01-2023,20:28:41,101,101,Hamburger,American,12.95
565,245,04-01-2023,20:28:41,104,104,Veggie Burger,American,10.5
566,246,04-01-2023,20:30:48,103,103,Hot Dog,American,9
567,246,04-01-2023,20:30:48,113,113,Edamame,Asian,5
568,247,04-01-2023,20:55:29,109,109,Korean Beef Bowl,Asian,17.95
569,247,04-01-2023,20:55:29,120,120,Steak Torta,Mexican,13.95
570,247,04-01-2023,20:55:29,123,123,Chips & Guacamole,Mexican,9
571,248,04-01-2023,20:58:19,109,109,Korean Beef Bowl,Asian,17.95
572,248,04-01-2023,20:58:19,106,106,French Fries,American,7
573,249,04-01-2023,21:06:16,101,101,Hamburger,American,12.95
574,249,04-01-2023,21:06:16,116,116,Steak Tacos,Mexican,13.95
575,250,04-01-2023,21:07:05,125,125,Spaghetti & Meatballs,Italian,17.95
576,251,04-01-2023,21:10:05,129,129,Mushroom Ravioli,Italian,15.5
577,252,04-01-2023,22:13:15,119,119,Chicken Torta,Mexican,11.95
578,253,04-01-2023,22:16:18,115,115,Chicken Tacos,Mexican,11.95
579,254,04-01-2023,22:22:13,101,101,Hamburger,American,12.95
580,254,04-01-2023,22:22:13,115,115,Chicken Tacos,Mexican,11.95
581,254,04-01-2023,22:22:13,124,124,Spaghetti,Italian,14.5
582,255,05-01-2023,11:23:35,124,124,Spaghetti,Italian,14.5
583,255,05-01-2023,11:23:35,126,126,Fettuccine Alfredo,Italian,14.5
584,255,05-01-2023,11:23:35,109,109,Korean Beef Bowl,Asian,17.95
585,255,05-01-2023,11:23:35,131,131,Chicken Parmesan,Italian,17.95
586,256,05-01-2023,11:56:06,112,112,Salmon Roll,Asian,14.95
587,257,05-01-2023,11:59:04,102,102,Cheeseburger,American,13.95
588,257,05-01-2023,11:59:04,103,103,Hot Dog,American,9
589,258,05-01-2023,11:59:23,108,108,Tofu Pad Thai,Asian,14.5
590,259,05-01-2023,12:04:25,113,113,Edamame,Asian,5
591,260,05-01-2023,12:06:27,124,124,Spaghetti,Italian,14.5
592,260,05-01-2023,12:06:27,114,114,Potstickers,Asian,9
593,261,05-01-2023,12:38:29,115,115,Chicken Tacos,Mexican,11.95
594,262,05-01-2023,12:42:01,102,102,Cheeseburger,American,13.95
595,263,05-01-2023,12:57:22,130,130,Shrimp Scampi,Italian,19.95
596,264,05-01-2023,13:03:59,129,129,Mushroom Ravioli,Italian,15.5
597,265,05-01-2023,13:04:42,103,103,Hot Dog,American,9
598,265,05-01-2023,13:04:42,129,129,Mushroom Ravioli,Italian,15.5
599,265,05-01-2023,13:04:42,120,120,Steak Torta,Mexican,13.95
600,265,05-01-2023,13:04:42,122,122,Chips & Salsa,Mexican,7
601,266,05-01-2023,13:09:29,118,118,Steak Burrito,Mexican,14.95
602,267,05-01-2023,13:37:50,125,125,Spaghetti & Meatballs,Italian,17.95
603,267,05-01-2023,13:37:50,128,128,Cheese Lasagna,Italian,15.5
604,267,05-01-2023,13:37:50,111,111,California Roll,Asian,11.95
605,268,05-01-2023,13:40:46,117,117,Chicken Burrito,Mexican,12.95
606,268,05-01-2023,13:40:46,113,113,Edamame,Asian,5
607,269,05-01-2023,13:49:34,103,103,Hot Dog,American,9
608,270,05-01-2023,14:09:02,105,105,Mac & Cheese,American,7
609,270,05-01-2023,14:09:02,130,130,Shrimp Scampi,Italian,19.95
610,270,05-01-2023,14:09:02,106,106,French Fries,American,7
611,271,05-01-2023,14:22:19,107,107,Orange Chicken,Asian,16.5
612,271,05-01-2023,14:22:19,102,102,Cheeseburger,American,13.95
613,271,05-01-2023,14:22:19,103,103,Hot Dog,American,9
614,271,05-01-2023,14:22:19,104,104,Veggie Burger,American,10.5
615,271,05-01-2023,14:22:19,108,108,Tofu Pad Thai,Asian,14.5
616,271,05-01-2023,14:22:19,117,117,Chicken Burrito,Mexican,12.95
617,271,05-01-2023,14:22:19,120,120,Steak Torta,Mexican,13.95
618,271,05-01-2023,14:22:19,121,121,Cheese Quesadillas,Mexican,10.5
619,271,05-01-2023,14:22:19,105,105,Mac & Cheese,American,7
620,271,05-01-2023,14:22:19,114,114,Potstickers,Asian,9
621,272,05-01-2023,14:24:05,117,117,Chicken Burrito,Mexican,12.95
622,273,05-01-2023,14:28:00,121,121,Cheese Quesadillas,Mexican,10.5
623,274,05-01-2023,14:36:33,125,125,Spaghetti & Meatballs,Italian,17.95
624,274,05-01-2023,14:36:33,106,106,French Fries,American,7
625,275,05-01-2023,14:38:14,108,108,Tofu Pad Thai,Asian,14.5
626,275,05-01-2023,14:38:14,124,124,Spaghetti,Italian,14.5
627,275,05-01-2023,14:38:14,113,113,Edamame,Asian,5
628,275,05-01-2023,14:38:14,120,120,Steak Torta,Mexican,13.95
629,276,05-01-2023,15:18:18,124,124,Spaghetti,Italian,14.5
630,276,05-01-2023,15:18:18,122,122,Chips & Salsa,Mexican,7
631,277,05-01-2023,15:41:50,125,125,Spaghetti & Meatballs,Italian,17.95
632,278,05-01-2023,15:49:21,127,127,Meat Lasagna,Italian,17.95
633,278,05-01-2023,15:49:21,105,105,Mac & Cheese,American,7
634,279,05-01-2023,16:07:03,102,102,Cheeseburger,American,13.95
635,279,05-01-2023,16:07:03,103,103,Hot Dog,American,9
636,280,05-01-2023,16:20:23,119,119,Chicken Torta,Mexican,11.95
637,280,05-01-2023,16:20:23,132,132,Eggplant Parmesan,Italian,16.95
638,281,05-01-2023,16:33:48,120,120,Steak Torta,Mexican,13.95
639,282,05-01-2023,16:49:38,108,108,Tofu Pad Thai,Asian,14.5
640,282,05-01-2023,16:49:38,124,124,Spaghetti,Italian,14.5
641,282,05-01-2023,16:49:38,118,118,Steak Burrito,Mexican,14.95
642,282,05-01-2023,16:49:38,130,130,Shrimp Scampi,Italian,19.95
643,283,05-01-2023,16:51:43,111,111,California Roll,Asian,11.95
644,284,05-01-2023,16:58:16,125,125,Spaghetti & Meatballs,Italian,17.95
645,284,05-01-2023,16:58:16,109,109,Korean Beef Bowl,Asian,17.95
646,284,05-01-2023,16:58:16,111,111,California Roll,Asian,11.95
647,285,05-01-2023,16:58:38,119,119,Chicken Torta,Mexican,11.95
648,286,05-01-2023,17:01:23,117,117,Chicken Burrito,Mexican,12.95
649,286,05-01-2023,17:01:23,118,118,Steak Burrito,Mexican,14.95
650,287,05-01-2023,17:30:09,117,117,Chicken Burrito,Mexican,12.95
651,287,05-01-2023,17:30:09,112,112,Salmon Roll,Asian,14.95
652,287,05-01-2023,17:30:09,113,113,Edamame,Asian,5
653,287,05-01-2023,17:30:09,120,120,Steak Torta,Mexican,13.95
654,288,05-01-2023,17:32:44,115,115,Chicken Tacos,Mexican,11.95
655,288,05-01-2023,17:32:44,119,119,Chicken Torta,Mexican,11.95
656,288,05-01-2023,17:32:44,123,123,Chips & Guacamole,Mexican,9
657,289,05-01-2023,17:36:23,124,124,Spaghetti,Italian,14.5
658,290,05-01-2023,17:41:16,108,108,Tofu Pad Thai,Asian,14.5
659,290,05-01-2023,17:41:16,132,132,Eggplant Parmesan,Italian,16.95
660,291,05-01-2023,17:44:39,101,101,Hamburger,American,12.95
661,291,05-01-2023,17:44:39,103,103,Hot Dog,American,9
662,291,05-01-2023,17:44:39,125,125,Spaghetti & Meatballs,Italian,17.95
663,292,05-01-2023,17:48:59,130,130,Shrimp Scampi,Italian,19.95
664,292,05-01-2023,17:48:59,131,131,Chicken Parmesan,Italian,17.95
665,293,05-01-2023,17:58:38,108,108,Tofu Pad Thai,Asian,14.5
666,293,05-01-2023,17:58:38,127,127,Meat Lasagna,Italian,17.95
667,294,05-01-2023,18:16:35,101,101,Hamburger,American,12.95
668,294,05-01-2023,18:16:35,117,117,Chicken Burrito,Mexican,12.95
669,294,05-01-2023,18:16:35,106,106,French Fries,American,7
670,295,05-01-2023,18:20:12,102,102,Cheeseburger,American,13.95
671,296,05-01-2023,18:46:54,126,126,Fettuccine Alfredo,Italian,14.5
672,296,05-01-2023,18:46:54,110,110,Pork Ramen,Asian,17.95
673,296,05-01-2023,18:46:54,106,106,French Fries,American,7
674,297,05-01-2023,19:02:18,105,105,Mac & Cheese,American,7
675,298,05-01-2023,19:10:36,102,102,Cheeseburger,American,13.95
676,298,05-01-2023,19:10:36,102,102,Cheeseburger,American,13.95
677,298,05-01-2023,19:10:36,103,103,Hot Dog,American,9
678,298,05-01-2023,19:10:36,108,108,Tofu Pad Thai,Asian,14.5
679,299,05-01-2023,19:34:31,108,108,Tofu Pad Thai,Asian,14.5
680,299,05-01-2023,19:34:31,131,131,Chicken Parmesan,Italian,17.95
681,300,05-01-2023,19:42:54,107,107,Orange Chicken,Asian,16.5
682,300,05-01-2023,19:42:54,110,110,Pork Ramen,Asian,17.95
683,300,05-01-2023,19:42:54,127,127,Meat Lasagna,Italian,17.95
684,300,05-01-2023,19:42:54,123,123,Chips & Guacamole,Mexican,9
685,301,05-01-2023,19:45:58,111,111,California Roll,Asian,11.95
686,302,05-01-2023,19:57:37,118,118,Steak Burrito,Mexican,14.95
687,303,05-01-2023,20:02:51,107,107,Orange Chicken,Asian,16.5
688,303,05-01-2023,20:02:51,110,110,Pork Ramen,Asian,17.95
689,303,05-01-2023,20:02:51,113,113,Edamame,Asian,5
690,304,05-01-2023,20:07:58,109,109,Korean Beef Bowl,Asian,17.95
691,304,05-01-2023,20:07:58,129,129,Mushroom Ravioli,Italian,15.5
692,305,05-01-2023,20:35:40,113,113,Edamame,Asian,5
693,305,05-01-2023,20:35:40,120,120,Steak Torta,Mexican,13.95
694,305,05-01-2023,20:35:40,122,122,Chips & Salsa,Mexican,7
695,306,05-01-2023,20:37:40,107,107,Orange Chicken,Asian,16.5
696,306,05-01-2023,20:37:40,109,109,Korean Beef Bowl,Asian,17.95
697,306,05-01-2023,20:37:40,111,111,California Roll,Asian,11.95
698,307,05-01-2023,21:45:38,108,108,Tofu Pad Thai,Asian,14.5
699,307,05-01-2023,21:45:38,106,106,French Fries,American,7
700,308,05-01-2023,21:59:46,109,109,Korean Beef Bowl,Asian,17.95
701,308,05-01-2023,21:59:46,112,112,Salmon Roll,Asian,14.95
702,308,05-01-2023,21:59:46,106,106,French Fries,American,7
703,309,06-01-2023,11:39:06,124,124,Spaghetti,Italian,14.5
704,309,06-01-2023,11:39:06,118,118,Steak Burrito,Mexican,14.95
705,310,06-01-2023,11:40:48,109,109,Korean Beef Bowl,Asian,17.95
706,310,06-01-2023,11:40:48,106,106,French Fries,American,7
707,311,06-01-2023,11:57:27,120,120,Steak Torta,Mexican,13.95
708,312,06-01-2023,12:05:21,107,107,Orange Chicken,Asian,16.5
709,312,06-01-2023,12:05:21,115,115,Chicken Tacos,Mexican,11.95
710,312,06-01-2023,12:05:21,103,103,Hot Dog,American,9
711,312,06-01-2023,12:05:21,120,120,Steak Torta,Mexican,13.95
712,313,06-01-2023,12:09:09,108,108,Tofu Pad Thai,Asian,14.5
713,314,06-01-2023,12:11:58,116,116,Steak Tacos,Mexican,13.95
714,314,06-01-2023,12:11:58,124,124,Spaghetti,Italian,14.5
715,314,06-01-2023,12:11:58,126,126,Fettuccine Alfredo,Italian,14.5
716,314,06-01-2023,12:11:58,109,109,Korean Beef Bowl,Asian,17.95
717,314,06-01-2023,12:11:58,132,132,Eggplant Parmesan,Italian,16.95
